公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2301,光寶科,13534890,14711282,16567947,-7.99,-18.3,54727413,65093534,-15.92,-
2305,全友,30050,50477,78995,-40.46,-61.95,142523,198179,-28.08,市場需求減少
2324,仁寶,81821066,86125640,69411149,-4.99,17.87,292420500,265511504,10.13,-
2331,精英,2534665,2719886,2233489,-6.8,13.48,8845329,8491935,4.16,-
2352,佳世達,12901390,14471211,11669891,-10.84,10.55,52755114,47323972,11.47,-
2353,宏��,13999083,23553435,16278799,-40.56,-14.0,68679630,71050888,-3.33,-
2356,英業達,39209842,43375200,38372327,-9.6,2.18,154074723,143181704,7.6,-
2357,華碩,19995426,38172856,20712270,-47.61,-3.46,105924650,113330444,-6.53,"以上申報之合併營收已排除停業單位營收。108年04月及107年04月累計合併營收(含停業單位)為115,464,962 仟元及121,890,747 仟元。"
2362,藍天,1605010,2648392,1607756,-39.39,-0.17,7249218,6592764,9.95,-
2364,倫飛,56631,97753,78813,-42.06,-28.14,243360,314585,-22.64,-
2365,昆盈,133692,131893,191620,1.36,-30.23,485177,621796,-21.97,-
2376,技嘉,4386381,6853503,4999108,-35.99,-12.25,20417532,25175880,-18.9,-
2377,微星,8539331,10407854,9943951,-17.95,-14.12,38027252,41726145,-8.86,-
2380,虹光,147291,151725,156846,-2.92,-6.09,539894,714617,-24.44,-
2382,廣達,78126788,73542812,69242981,6.23,12.82,299457083,290170631,3.2,-
2387,精元,912984,1042807,678219,-12.44,34.61,3345309,3003726,11.37,-
2395,研華,4657548,4553346,3780766,2.28,23.19,16958138,15135961,12.03,-
2397,友通,574033,522990,366225,9.75,56.74,2017944,1524266,32.38,主係因新增合併子公司其陽及系統產品增加營收，致使本月營收增幅百分比達50%以上。
2399,映泰,167115,239148,236597,-30.12,-29.36,753799,1272368,-40.75,-
2405,浩鑫,386333,300171,355345,28.7,8.72,1175191,1498990,-21.6,-
2417,圓剛,245666,233325,188826,5.28,30.1,906392,721307,25.65,-
2424,隴華,194,3,814,6366.66,-76.16,602,2097,-71.29,本月減少因本月無出貨，而去年同期出貨公播機主機15台
2425,承啟,457884,396969,343750,15.34,33.2,1310979,1296856,1.08,-
2442,新美齊,400040,444228,171852,-9.94,132.78,1499629,692763,116.47,主係本期較去年同期增加一新合併事業體挹注及完工建案交屋
2465,麗臺,278620,271181,302013,2.74,-7.74,1099169,976363,12.57,-
3002,歐格,54843,54382,57503,0.84,-4.62,206510,196965,4.84,-
3005,神基,2134899,1937544,1824041,10.18,17.04,7819363,7378027,5.98,-
3013,晟銘電,444256,485749,381836,-8.54,16.34,1832468,1469220,24.72,-
3017,奇鋐,3251798,2471678,2344134,31.56,38.72,10166021,8843021,14.96,4月份營業收入較3月增加主要係電腦機殼及系統組裝營收增加所致。
3022,威強電,400335,549603,473888,-27.15,-15.52,1886466,1786342,5.6,-
3046,建��,168906,155010,106660,8.96,58.35,612654,424278,44.39,108年4月營收較去年增加，主係新增大型專案業務
3057,喬鼎,92053,100968,160503,-8.82,-42.64,385262,609620,-36.8,-
3060,銘異,482406,458556,573607,5.2,-15.89,1916018,2319693,-17.4,-
3231,緯創,63549753,73627766,57761491,-13.68,10.02,269763553,274814416,-1.83,-
3416,融程電,151239,135184,110827,11.87,36.46,552582,500022,10.51,-
3494,誠研,97097,78172,89545,24.2,8.43,329497,340738,-3.29,-
3515,華擎,902442,973045,785354,-7.25,14.9,3725803,3422053,8.87,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
3701,大眾控,636823,653908,399185,-2.61,59.53,2440587,1746840,39.71,"主要係合併公司A客戶訂單增加,營收增加"
3706,神達,2156414,2486838,2341885,-13.28,-7.91,9649134,10592654,-8.9,-
3712,永崴投控,637875,602374,0,5.89,,2588029,0,,本公司於107年10月1日股份轉換完成，故上年度無營收產生。
