公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,33167382,32939378,31934984,0.69,3.85,129397013,125324646,3.24,-
2006,東和鋼鐵,3594361,4520655,3579834,-20.49,0.4,15102314,12356529,22.22,-
2007,燁興,544030,620715,722044,-12.35,-24.65,2415245,3085022,-21.71,-
2008,高興昌,104792,163090,112752,-35.74,-7.05,525422,395329,32.9,-
2009,第一銅,196095,231490,274128,-15.29,-28.46,788986,1061118,-25.64,-
2010,春源,1315862,1389202,1709878,-5.27,-23.04,5185331,5895643,-12.04,-
2012,春雨,757726,897500,863551,-15.57,-12.25,3051558,3212186,-5.0,-
2013,中鋼構,1803066,1674336,1833519,7.68,-1.66,6538278,5800761,12.71,-
2014,中鴻,4306539,4541311,3890414,-5.16,10.69,16290489,15017325,8.47,-
2015,豐興,2435220,2507866,2602543,-2.89,-6.42,9461728,9364130,1.04,-
2017,官田鋼,339243,447924,406971,-24.26,-16.64,1464658,1529472,-4.23,-
2020,美亞,349051,742331,387608,-52.97,-9.94,1704224,1574592,8.23,-
2022,聚亨,981207,1111123,637390,-11.69,53.94,4176056,2971333,40.54,"營收成長主因太宇煉鋼廠規模逐漸成長穩定,泰聚亨配合煉鋼整體運作,樍極拓展盤元、鋼筋市場,致營收較去年同期成長"
2023,燁輝,5193871,5589016,5772964,-7.07,-10.03,20364904,24589085,-17.17,-
2024,志聯,117513,114675,112460,2.47,4.49,427979,493179,-13.22,-
2025,千興,183543,61079,276787,200.5,-33.68,472493,1249810,-62.19,本月營收較去年同期減少，主要係國際鎳價下跌，不�袗�市場景氣衰退所致。
2027,大成鋼,7069434,7083908,7097468,-0.2,-0.39,28403483,28903397,-1.72,-
2028,威致,826360,971608,916927,-14.94,-9.87,3479255,3850239,-9.63,-
2029,盛餘,892533,904839,1036159,-1.36,-13.86,3282551,4254583,-22.84,-
2030,彰源,964570,1137583,1209656,-15.2,-20.26,3937133,4352642,-9.54,-
2031,新光鋼,634968,692765,706009,-8.34,-10.06,2623920,3067025,-14.44,-
2032,新鋼,222187,228436,261872,-2.73,-15.15,909236,1073404,-15.29,-
2033,佳大,78026,75072,86551,3.93,-9.84,284968,258498,10.23,-
2034,允強,1438624,1468449,1642533,-2.03,-12.41,5461586,6344670,-13.91,-
2038,海光,745003,793264,682089,-6.08,9.22,2879874,2847136,1.14,-
2069,運錩,751917,779572,817366,-3.54,-8.0,2746481,2832064,-3.02,-
3004,豐達科,225153,207796,175488,8.35,28.3,860234,665301,29.29,-
5007,三星,588623,602195,634815,-2.25,-7.27,2431830,2666514,-8.8,-
9958,世紀鋼,128912,179153,114684,-28.04,12.4,529740,527482,0.42,-
合計,合計,69955811,72676331,70499444,-3.74,-0.77,275196969,275563115,-0.13,
