公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1708,東鹼,385650,385178,364905,0.12,5.68,1302384,1438397,-9.45,-
1709,和益,748893,788025,801132,-4.96,-6.52,2755329,3251269,-15.25,-
1710,東聯,2212407,2403265,3032037,-7.94,-27.03,8812375,10918109,-19.28,無
1711,永光,847429,835288,832614,1.45,1.77,3150793,3150706,0.0,-
1712,興農,1465595,1747958,1633851,-16.15,-10.29,6048080,5880767,2.84,-
1713,國化,51639,45291,45308,14.01,13.97,203204,225874,-10.03,-
1714,和桐,2527976,2605677,3153461,-2.98,-19.83,9088585,9441067,-3.73,-
1717,長興,3554479,3948143,4022068,-9.97,-11.62,12992296,13937621,-6.78,-
1718,中纖,3154830,3068116,3302058,2.82,-4.45,12862478,13277011,-3.12,"本月份自結異業別合併營收資訊,未經會計師簽證或核閱"
1721,三晃,265931,292415,265122,-9.05,0.3,1126658,1087900,3.56,-
1722,台肥,1145866,952245,955373,20.33,19.93,4646146,4126278,12.59,-
1723,中碳,631257,744685,675634,-15.23,-6.56,2650384,2688151,-1.4,-
1724,台硝,159847,140341,178459,13.89,-10.42,604879,648930,-6.78,-
1725,元禎,858623,750178,925924,14.45,-7.26,3099332,3433551,-9.73,-
1726,永記,618665,608459,677884,1.67,-8.73,2516278,2766590,-9.04,-
1727,中華化,203815,188872,225793,7.91,-9.73,758808,919255,-17.45,-
1730,花仙子,318467,287600,151392,10.73,110.35,1322238,699706,88.97,特販營收增加
1732,毛寶,48512,45782,51674,5.96,-6.11,196143,194509,0.84,-
1735,日勝化,273969,304661,308269,-10.07,-11.12,981484,1190288,-17.54,-
1773,勝一,598721,574735,654416,4.17,-8.51,2285594,2446401,-6.57,-
1776,展宇,156968,152831,163600,2.7,-4.05,561941,626166,-10.25,-
3708,上緯投控,566613,668982,509284,-15.3,11.25,2089723,1658089,26.03,-
4720,德淵,274170,286341,251076,-4.25,9.19,1019610,980261,4.01,-
4722,國精化,407465,398863,408522,2.15,-0.25,1538541,1609260,-4.39,-
4725,信昌化,1239157,815804,1441684,51.89,-14.04,3742363,4937852,-24.21,-
4739,康普,546626,521909,513070,4.73,6.54,2102063,2123845,-1.02,-
4755,三福化,368633,319050,344869,15.54,6.89,1328927,1369067,-2.93,-
4764,雙鍵,340329,311579,480503,9.22,-29.17,1242096,1535798,-19.12,-
4766,南寶,1463933,1436050,1315185,1.94,11.31,5225222,4822032,8.36,-
合計,合計,25436465,25628323,27685167,-0.74,-8.12,96253954,101384750,-5.06,
