公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1402,遠東新,21737013,22458329,16960937,-3.21,28.15,83635864,68440671,22.2,-
1409,新纖,3549872,3535097,3502648,0.41,1.34,13399964,12724740,5.3,-
1410,南染,33432,33322,43453,0.33,-23.06,129781,166392,-22.0,-
1413,宏洲,294785,315920,270618,-6.68,8.93,1182558,1171846,0.91,-
1414,東和,64024,78072,71220,-17.99,-10.1,275161,332692,-17.29,-
1416,廣豐,19058,18545,21707,2.76,-12.2,75136,78328,-4.07,-
1417,嘉裕,108302,96359,106437,12.39,1.75,481874,564595,-14.65,-
1418,東華,22990,43377,57970,-46.99,-60.34,105193,212690,-50.54,配合客戶生產線出貨
1419,新紡,146762,154998,137574,-5.31,6.67,551239,483200,14.08,-
1423,利華,63594,38900,56840,63.48,11.88,175694,275751,-36.28,-
1434,福懋,4285409,4419100,3872055,-3.02,10.67,16004256,14602478,9.59,-
1439,中和,17363,6578,26397,163.95,-34.22,72814,91429,-20.36,-
1440,南紡,1972090,2217452,1870378,-11.06,5.43,7737477,7877336,-1.77,-
1441,大東,131661,155685,145656,-15.43,-9.6,508890,572334,-11.08,-
1443,立益,63051,55594,101056,13.41,-37.6,240390,373368,-35.61,-
1444,力麗,1020252,1114135,1043306,-8.42,-2.2,4207330,4000108,5.18,-
1445,大宇,124374,139759,134014,-11.0,-7.19,515772,508307,1.46,-
1446,宏和,43963,25731,51843,70.85,-15.19,127391,123149,3.44,-
1447,力鵬,1422954,1419677,1583088,0.23,-10.11,5248295,6383487,-17.78,-
1449,佳和,220943,196788,230541,12.27,-4.16,784548,765684,2.46,-
1451,年興,639664,721011,696416,-11.28,-8.14,2736237,2446330,11.85,-
1452,宏益,178997,165643,147866,8.06,21.05,689826,680177,1.41,-
1453,大將,37,37,1577,0.0,-97.65,273,3751,-92.72,本年營收減少，係因紗支產品及建案餘屋銷售減少所致。
1454,台富,176514,165670,165104,6.54,6.91,648551,623190,4.06,-
1455,集盛,1117121,1147590,1293062,-2.65,-13.6,4660193,5405084,-13.78,-
1456,怡華,114232,56441,42774,102.39,167.05,309657,132765,133.23,本月及本年累計認列建設收入較去年本月及去年累計增加所致
1457,宜進,483979,471442,424864,2.65,13.91,1851136,1840519,0.57,-
1459,聯發,294357,352140,282381,-16.4,4.24,1209808,1159620,4.32,-
1460,宏遠,734719,795573,750487,-7.64,-2.1,2986621,3120977,-4.3,-
1463,強盛,47524,53502,43396,-11.17,9.51,201899,390644,-48.31,-
1464,得力,815113,887459,709725,-8.15,14.84,3084441,2764654,11.56,-
1465,偉全,92688,123676,129541,-25.05,-28.44,393917,496416,-20.64,-
1466,聚隆,305811,358557,323879,-14.71,-5.57,1304089,1280329,1.85,-
1467,南緯,611395,499654,691490,22.36,-11.58,2168898,2095705,3.49,-
1468,昶和,94992,93910,84085,1.15,12.97,330432,254716,29.72,-
1470,大統新創,73403,85503,59850,-14.15,22.64,282900,231847,22.02,-
1472,三洋紡,27124,36607,36288,-25.9,-25.25,106551,219704,-51.5,"中美貿易開打影響市場環境,另外因應市場尼龍需求降低,公司銷售策略改變,低毛利的尼龍訂單不做.新增寢具收入7,760仟元"
1473,台南,391520,745383,578803,-47.47,-32.35,2508184,2794461,-10.24,-
1474,弘裕,304444,333464,295293,-8.7,3.09,1168381,1163465,0.42,-
1475,本盟,4594,4857,3568,-5.41,28.75,18920,19241,-1.66,-
1476,儒鴻,2040691,2218399,2314978,-8.01,-11.84,8285669,8895147,-6.85,-
1477,聚陽,1819006,2500439,1617784,-27.25,12.43,8538581,6748872,26.51,-
4414,如興,878159,959703,1099403,-8.49,-20.12,4165571,4702692,-11.42,-
4426,利勤,235561,233383,167805,0.93,40.37,870800,727999,19.61,-
4438,廣越,747694,865284,497187,-13.58,50.38,3115001,1659504,87.7,主力客戶Patagonia、Adidas、The North Face、Arc'Teryx，及新客戶UA及Mammut新產品出貨暢旺、及金漢自去年5月併入合併營收導致
合計,合計,47571231,50398745,42745344,-5.61,11.28,187096163,169606394,10.31,
