公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2701,萬企,30497,25547,26918,19.37,13.29,195146,167328,16.62
2702,華園,14349,12469,13063,15.07,9.84,103807,105560,-1.66
2704,國賓,208784,200039,201506,4.37,3.61,1521990,1358193,12.05
2705,六福,229386,185783,215898,23.46,6.24,1344096,1200217,11.98
2706,第一店,26884,27243,26204,-1.31,2.59,189332,186244,1.65
2707,晶華酒店,295428,276101,241856,6.99,22.15,2029719,1646294,23.29
2722,夏都,94539,57081,94224,65.62,0.33,359442,349614,2.81
5706,鳳凰旅遊,213379,180742,202678,18.05,5.27,1201868,916381,31.15
8940,新天地,58186,36739,33180,58.37,75.36,536640,419665,27.87
合計,合計,1171432,1001744,1055527,16.93,10.98,7482040,6349496,17.83
