公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2901,欣欣大眾,63883,48547,62952,31.59,1.47,394514,390869,0.93
2903,遠百,1921202,1547724,1662360,24.13,15.57,12800396,11530091,11.01
2905,三商行,650002,608144,656208,6.88,-0.94,4409248,4466179,-1.27
2906,高林實,463700,303667,411111,52.7,12.79,2074415,2015610,2.91
2908,特力,1066497,971161,813440,9.81,31.1,6805633,6250557,8.88
2910,統領,146968,128462,131091,14.4,12.11,1048072,990664,5.79
2911,麗嬰房,170588,147461,166455,15.68,2.48,1293283,1316054,-1.73
2912,統一超,10289154,9495227,8795788,8.36,16.97,65255821,58717081,11.13
2913,台灣農林,117513,72197,56694,62.76,107.27,644336,327174,96.93
2915,潤泰全球,458789,389816,379516,17.69,20.88,2771641,2650046,4.58
合計,合計,15348296,13712406,13135615,11.92,16.84,97497359,88654325,9.97
