公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1436,福益,2957,780,619,279.1,377.7,7885,3819,106.46
1442,名軒,52722,115990,197143,-54.54,-73.25,1076689,755453,42.52
1805,寶徠,5190,35807,20391,-85.5,-74.54,155356,87135,78.29
1808,潤隆,84781,104885,63552,-19.16,33.4,887105,498327,78.01
2501,國建,543065,472725,111236,14.87,388.2,3213957,1968743,63.24
2504,國產,812494,673289,766609,20.67,5.98,5178955,4625335,11.96
2505,國揚實業,101128,307012,28279,-67.06,257.6,658560,268384,145.37
2506,太設,100855,577716,183417,-82.54,-45.01,1355214,1460902,-7.23
2509,全坤建,44714,125380,120854,-64.33,-63.0,1085504,597829,81.57
2511,太子,1027297,1316985,239220,-21.99,329.43,5381798,2457527,118.99
2515,中工,1127305,1341078,1227037,-15.94,-8.12,8308042,7882376,5.4
2516,新亞,812528,736957,498681,10.25,62.93,4256512,4621071,-7.88
2520,冠德,229995,741850,508712,-68.99,-54.78,4166904,2269675,83.59
2524,京城,269852,281291,357297,-4.06,-24.47,1913191,1725556,10.87
2527,宏璟,20175,29558,123266,-31.74,-83.63,246650,156542,57.56
2528,皇普建設,210,210,11842,0.0,-98.22,4857,105293,-95.38
2530,華建,58034,50847,227562,14.13,-74.49,1208207,1122330,7.65
2534,宏盛,75435,195269,690053,-61.36,-89.06,2209976,1072442,106.06
2535,達工,829069,1233525,790149,-32.78,4.92,6516846,6047135,7.76
2536,宏普建設,477604,381193,386337,25.29,23.62,2524576,3302591,-23.55
2537,聯上開發,52,46,120724,13.04,-99.95,84598,354588,-76.14
2538,基泰建設,55457,728921,52368,-92.39,5.89,1504405,1553079,-3.13
2539,櫻花建設,34188,81661,53384,-58.13,-35.95,475322,341769,39.07
2540,金尚昌,0,0,0,,,0,0,
2542,興富發,1402441,1327013,1228945,5.68,14.11,14638387,8387111,74.53
2543,皇昌營造,382684,362229,434067,5.64,-11.83,2749704,2113450,30.1
2545,皇翔,42515,285319,782507,-85.09,-94.56,493366,4676735,-89.45
2546,根基,690470,748841,307112,-7.79,124.82,3396360,2185916,55.37
2547,日勝,535325,635432,320106,-15.75,67.23,4421873,2149348,105.73
2548,華固建設,1040015,461468,999250,125.37,4.07,5924899,5964072,-0.65
2597,潤弘精密,335277,313796,353558,6.84,-5.17,3188181,3472492,-8.18
2841,台灣土地,8510,82513,5062,-89.68,68.11,262186,38381,583.11
3056,總太地產,5986,4855,6992,23.29,-14.38,124386,49873,149.4
3703,欣陸投控,162881,125205,0,30.09,,675496,0,
5515,建國工程,424663,336659,417139,26.14,1.8,2614076,2907721,-10.09
5521,工信,532926,564153,441189,-5.53,20.79,6222495,4928483,26.25
5522,遠雄建設,300308,2203631,1269396,-86.37,-76.34,14454117,7298861,98.03
5525,順天建設,49789,108344,42677,-54.04,16.66,652730,314409,107.6
5531,鄉林建設,252129,134387,848222,87.61,-70.27,1893914,1569950,20.63
5533,皇鼎建設,86651,45304,328416,91.26,-73.61,1415595,2055949,-31.14
5534,長虹,460837,695954,206229,-33.78,123.45,4027061,1664813,141.89
合計,合計,13478514,17968078,14769599,-24.98,-8.74,119575935,93055465,28.49
