公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2801,彰化銀行,2028615,2118451,1741429,-4.24,16.49,14688717,12295503,19.46
2809,京城銀行,323105,318844,275486,1.33,17.28,2102798,1519544,38.38
2812,台中銀行,503796,354082,398299,42.28,26.48,3054753,1253166,143.76
2816,旺旺保險,1004123,918256,920226,9.35,9.11,9740020,9929830,-1.91
2820,華票,196494,172241,256818,14.08,-23.48,1199312,2054021,-41.61
2823,中壽,12477051,14280575,21040914,-12.62,-40.7,100671416,96048565,4.81
2832,台產,754041,821993,768847,-8.26,-1.92,5501841,5951925,-7.56
2833,台灣人壽,6194974,6314720,5236998,-1.89,18.29,47065864,44880365,4.86
2834,臺灣企銀,1309977,1416447,1240427,-7.51,5.6,9146658,8425964,8.55
2836,高銀,210998,210740,153671,0.12,37.3,1386352,873264,58.75
2837,萬泰銀行,72378,66218,-79685,9.3,190.83,212180,-864433,124.54
2838,聯邦銀行,545439,542078,506465,0.62,7.69,4014533,3557771,12.83
2845,遠東商銀,625322,654324,554706,-4.43,12.73,4283279,3238388,32.26
2847,大眾銀行,735129,639942,642323,14.87,14.44,4483217,3527375,27.09
2849,安泰銀行,474594,408675,377463,16.12,25.73,2797414,797595,250.73
2850,新產,1454025,1132063,1182836,28.44,22.92,14737960,13029158,13.11
2851,中再保,272619,2061997,431996,-86.77,-36.89,7129983,7561470,-5.7
2852,第一保,919494,971166,715350,-5.32,28.53,6308577,5810479,8.57
2855,統一證券,529187,248640,668280,112.83,-20.81,2696568,3801269,-29.06
2856,元富證券,2363307,1439284,3340019,64.2,-29.24,12551189,14600424,-14.03
2867,三商美邦,8738052,7622621,6755941,14.63,29.33,68473424,65727893,4.17
2880,華南金,865695,691728,189793,25.14,356.12,4100345,2612262,56.96
2881,富邦金,5394360,1532515,4564336,251.99,18.18,16653536,13709339,21.47
2882,國泰金,1434613,-765622,331930,287.37,332.2,1043107,6107471,-82.92
2883,開發金,1267512,751627,1503431,68.63,-15.69,4335702,3891998,11.4
2884,玉山金控,357374,365692,216028,-2.27,65.42,2507966,1132888,121.37
2885,元大金,857804,200818,776642,327.15,10.45,4106476,4639306,-11.48
2886,兆豐金,1538168,1713784,1526656,-10.24,0.75,9798960,10073956,-2.72
2887,台新金控,1014140,321801,791123,215.14,28.18,5419248,3453725,56.91
2888,新光金,1877239,-527265,-868329,456.03,316.18,-798705,-1236386,35.4
2889,國票金控,241731,47105,293116,413.17,-17.53,1005891,1912621,-47.4
2890,永豐金控,823452,203173,459811,305.29,79.08,2793972,254243,998.93
2891,中信金,1422751,703325,101386,102.28,1303.3,9261157,740097,1151.34
2892,第一金控,845017,622939,602950,35.65,40.14,3548230,4193753,-15.39
6005,群益證,545989,273645,840319,99.52,-35.02,2993989,3872279,-22.68
合計,合計,60218565,48848622,58458001,23.27,3.01,389015929,359377088,8.24
