公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2101,南港輪胎,510027,501211,274251,1.75,85.97,3155634,2084899,51.35
2102,泰豐輪胎,479953,497185,400291,-3.46,19.9,3409665,2247485,51.71
2103,台橡,1135584,1512784,853768,-24.93,33.0,8465221,5642380,50.02
2104,中橡,496611,494151,404730,0.49,22.7,3307758,2145365,54.18
2105,正新,1667655,1968018,1350657,-15.26,23.46,11600769,8808941,31.69
2106,建大,483446,465192,394508,3.92,22.54,3028235,2533383,19.53
2107,厚生,298379,389965,277212,-23.48,7.63,2325376,1700699,36.73
2108,南帝化工,369695,312910,276412,18.14,33.74,2650011,1788860,48.13
2109,華豐橡膠,244987,245263,201251,-0.11,21.73,1585493,1298195,22.13
2114,鑫永銓,146992,118456,100328,24.08,46.51,906505,730354,24.11
合計,合計,5833329,6505135,4533408,-10.32,28.67,40434667,28980561,39.52
