公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1503,士電,1122969,1180819,1235531,-4.89,-9.11,11611273,12244542,-5.17
1504,東元電機,2167936,2146195,2288804,1.01,-5.28,19517009,19579947,-0.32
1506,正道,79576,89376,84829,-10.96,-6.19,780779,737675,5.84
1507,永大機電,364358,339249,319292,7.4,14.11,3019425,2795944,7.99
1512,瑞利,319133,169251,239032,88.55,33.51,1813189,1984303,-8.62
1513,中興電,506582,657093,708691,-22.9,-28.51,5456973,5697511,-4.22
1514,亞力電機,321156,326354,299604,-1.59,7.19,2829154,2359122,19.92
1515,力山,347774,189731,298867,83.29,16.36,2287144,1747125,30.9
1517,利奇機械,154255,209309,203360,-26.3,-24.14,1723010,1540719,11.83
1519,華城電機,391720,520857,217328,-24.79,80.24,2805338,3177438,-11.71
1521,大億,318100,305162,422504,4.23,-24.71,3117450,3069808,1.55
1522,堤維西,705447,707908,731342,-0.34,-3.54,6475158,6151553,5.26
1524,耿鼎企業,212536,252435,266200,-15.8,-20.15,2045944,2310650,-11.45
1525,江申工業,126577,110144,101834,14.91,24.29,1100839,993397,10.81
1526,日馳,42078,51099,42479,-17.65,-0.94,436916,471578,-7.35
1527,鑽全,175714,197927,252082,-11.22,-30.29,1984299,2133315,-6.98
1528,恩德,164915,209481,253990,-21.27,-35.07,1887616,2187992,-13.72
1529,樂士,8566,6719,6741,27.48,27.07,62317,86971,-28.34
1530,亞崴機電,279575,294018,241082,-4.91,15.96,2594513,2194064,18.25
1531,高林股,207458,190385,220470,8.96,-5.9,1627651,2875354,-43.39
1533,車王電,81021,115429,120340,-29.8,-32.67,955563,1114240,-14.24
1535,中宇,869911,701708,871106,23.97,-0.13,6781822,5982486,13.36
1536,和大工業,284053,283805,226826,0.08,25.22,2540770,1984517,28.02
1537,廣隆光電,464831,446455,380022,4.11,22.31,3645195,2971614,22.66
1538,正峰新,59087,51368,83578,15.02,-29.3,588134,724941,-18.87
1539,巨庭機械,66711,127624,84717,-47.72,-21.25,1006837,790585,27.35
1540,喬福機械,95430,108883,126761,-12.35,-24.71,1064823,926321,14.95
1541,錩泰,94202,140188,143084,-32.8,-34.16,1061600,773270,37.28
1558,伸興,482572,456101,450747,5.8,7.06,3663890,3364938,8.88
1560,中砂,330590,328344,296697,0.68,11.42,2882410,2919776,-1.27
1568,倉佑,124806,125296,122711,-0.39,1.7,1095730,1034840,5.88
1583,程泰,186119,202980,251120,-8.3,-25.88,2169497,1820483,19.17
2049,上銀科技,1042813,1032444,1354030,1.0,-22.98,8406744,10339460,-18.69
2228,劍麟,147964,142462,124345,3.86,18.99,1234744,1175438,5.04
2231,為升,97233,104852,82044,-7.26,18.51,882602,754744,16.94
2371,大同,2532632,2464773,3168295,2.75,-20.06,24719505,29392724,-15.89
3167,大量科技,133596,135401,225064,-1.33,-40.64,1631446,1385941,17.71
4526,東台,513949,402467,395846,27.69,29.83,3467824,5211511,-33.45
4532,瑞智精密,495830,525168,498487,-5.58,-0.53,5062533,4274309,18.44
6605,帝寶工業,743647,770399,788776,-3.47,-5.72,7141995,7452209,-4.16
8222,寶一科技,50953,74361,48049,-31.47,6.04,548218,471799,16.19
8374,羅昇,110087,110161,136242,-0.06,-19.19,1072494,1284565,-16.5
8996,高力,178335,188508,164588,-5.39,8.35,1252432,1039444,20.49
合計,合計,17202797,17192689,18577537,0.05,-7.4,156052805,161529163,-3.39
