公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2208,台船公司,2693361,2534147,2765262,6.28,-2.6,23898254,21260576,12.4
2603,長榮海運,1334569,1265340,1216883,5.47,9.67,11815926,11363729,3.97
2605,新興,8795,9269,24844,-5.11,-64.59,135051,209488,-35.53
2606,裕民,139394,127656,167555,9.19,-16.8,1218072,1146271,6.26
2607,榮運,385050,381367,348985,0.96,10.33,3292157,3226170,2.04
2608,嘉里大榮,556043,577213,513715,-3.66,8.23,4759460,4478615,6.27
2609,陽明海運,10178910,10654406,8202012,-4.46,24.1,79955792,73475129,8.82
2610,華航,10526674,12064034,10701446,-12.74,-1.63,100390717,98780006,1.63
2611,志信,43603,38446,43262,13.41,0.78,2771461,323561,756.54
2612,中航,118632,113664,131855,4.37,-10.02,1094719,1260725,-13.16
2613,中櫃,203745,193668,194029,5.2,5.0,1720482,1797884,-4.3
2615,萬海,4903538,4571877,4998335,7.25,-1.89,43072024,47602813,-9.51
2617,台航,160418,189437,155570,-15.31,3.11,1595653,1259915,26.64
2618,長榮航空,8635059,9966352,8260599,-13.35,4.53,80582305,77218696,4.35
2634,漢翔公司,2210817,1945121,2008253,13.65,10.08,16806336,13076993,28.51
5607,遠雄港,16145,7680,-1220,110.22,1423.36,86450,35698,142.17
5608,四維航業,55102,55157,53463,-0.09,3.06,479082,468600,2.23
6702,復興航空,726323,889079,746144,-18.3,-2.65,7104896,6530517,8.79
合計,合計,42896178,45583913,40530992,-5.89,5.83,380778837,363515386,4.74
