公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2701,萬企,26733,34059,32773,-21.5,-18.42,269826,288100,-6.34
2702,華園,13550,13085,15451,3.55,-12.3,148112,148252,-0.09
2704,國賓,243573,209451,251912,16.29,-3.31,2130980,2052378,3.82
2705,六福,203218,274207,262775,-25.88,-22.66,2013065,2365041,-14.88
2706,第一店,29504,30844,28243,-4.34,4.46,270927,255335,6.1
2707,晶華酒店,310130,296966,296699,4.43,4.52,2730845,2641544,3.38
2712,遠雄來,47216,50825,52506,-7.1,-10.07,401064,436541,-8.12
2722,夏都,55586,73364,51167,-24.23,8.63,501597,497832,0.75
2727,王品,814087,966520,636348,-15.77,27.93,7249960,5682487,27.58
2731,雄獅旅遊,1134676,0,1043367,,8.75,9832601,8744514,12.44
5706,鳳凰旅遊,311272,286860,208535,8.51,49.26,2147696,2046249,4.95
8940,新天地,45624,36543,84395,24.85,-45.93,701286,765328,-8.36
9943,好樂迪,241920,267628,253895,-9.6,-4.71,2375864,2469857,-3.8
合計,合計,3477089,2540352,3218066,36.87,8.04,30773823,28393458,8.38
