公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2101,南港輪胎,347690,417908,532343,-16.8,-34.68,4666731,4792871,-2.63
2102,泰豐輪胎,379243,413421,619535,-8.26,-38.78,4292530,5427921,-20.91
2103,台橡,1303681,1606169,1875426,-18.83,-30.48,13362673,15481155,-13.68
2104,中橡,436845,424981,620299,2.79,-29.57,4462355,4636494,-3.75
2105,正新,2054683,2202923,2288278,-6.72,-10.2,18904055,17864982,5.81
2106,建大,459769,575909,498653,-20.16,-7.79,4973906,4594841,8.24
2107,厚生,184463,249247,196714,-25.99,-6.22,2599024,2800476,-7.19
2108,南帝化工,454294,441879,551042,2.8,-17.55,4263087,5048354,-15.55
2109,華豐橡膠,205902,236429,210220,-12.91,-2.05,1883937,1858252,1.38
2114,鑫永銓,195809,193804,161343,1.03,21.36,1649749,1493723,10.44
合計,合計,6022379,6762670,7553853,-10.94,-20.27,61058047,63999069,-4.59
