公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1319,東陽,1828953,2099362,2141629,-12.88,-14.59,12051478,11962025,0.74,-
1339,昭輝,211349,267098,228608,-20.87,-7.54,1432671,1363168,5.09,-
1512,瑞利,283806,259357,186794,9.42,51.93,1460753,1288201,13.39,本月合併營收較去年同期增加，主係子公司常熟瑞利因客戶組車量持續提升，營收增加所致。
1521,大億,511118,568902,525156,-10.15,-2.67,3182111,2998828,6.11,-
1522,堤維西,1275302,1497705,1391786,-14.84,-8.36,8220235,8102030,1.45,-
1524,耿鼎,199832,219063,221441,-8.77,-9.75,1200710,1292908,-7.13,-
1525,江申,114395,142309,112495,-19.61,1.68,628151,595655,5.45,-
1533,車王電,202401,213284,213057,-5.1,-5.0,1344979,1143091,17.66,-
1536,和大,564096,635217,505248,-11.19,11.64,3571658,3345424,6.76,-
1568,倉佑,192222,244240,272567,-21.29,-29.47,1417919,1662003,-14.68,-
1587,吉茂,128613,129793,120269,-0.9,6.93,661546,688963,-3.97,-
2201,裕隆,6365866,6898626,7999112,-7.72,-20.41,44216926,48148362,-8.16,-
2204,中華,2945072,2720176,3759458,8.26,-21.66,18952275,22055121,-14.06,-
2206,三陽工業,2921639,2982409,2741151,-2.03,6.58,16190353,16075819,0.71,-
2207,和泰車,16370397,16919108,16078126,-3.24,1.81,93859417,89825363,4.49,-
2227,裕日車,3032190,2554508,2910504,18.69,4.18,16437549,18701879,-12.1,-
2228,劍麟,336813,358617,361316,-6.08,-6.78,2065315,2184293,-5.44,-
2231,為升,352515,350389,295338,0.6,19.35,2050936,1718770,19.32,-
2233,宇隆,220963,221921,171809,-0.43,28.6,1341929,1151729,16.51,-
2497,怡利電,172467,176163,169127,-2.09,1.97,1075008,1214412,-11.47,-
3346,麗清,375284,302271,225257,24.15,66.6,2083843,1770450,17.7,無
4551,智伸科,366251,356643,319792,2.69,14.52,2188270,1879688,16.41,-
6288,聯嘉,259328,283543,223228,-8.54,16.17,1658325,1232682,34.52,-
6605,帝寶,1225621,1355901,1322843,-9.6,-7.34,8062961,7879672,2.32,-
合計,合計,40456493,41756605,42496111,-3.11,-4.79,245355318,248280536,-1.17,
