公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1432,大魯閣,106576,129302,132765,-17.57,-19.72,488587,467108,4.59,-
2601,益航,627212,593551,651090,5.67,-3.66,3923728,3988039,-1.61,-
2614,東森,846215,935126,853348,-9.5,-0.83,5968061,5919736,0.81,-
2901,欣欣,11588,11558,10940,0.25,5.92,68736,68833,-0.14,-
2903,遠百,3465571,3713796,3251386,-6.68,6.58,22414361,22778723,-1.59,-
2905,三商,8540725,11078556,11399021,-22.9,-25.07,81366194,66446111,22.45,-
2906,高林,412899,674310,602695,-38.76,-31.49,2901478,3371388,-13.93,-
2908,特力,3025702,2843279,3173207,6.41,-4.64,17471027,18654162,-6.34,-
2910,統領,41163,52506,40824,-21.6,0.83,305470,323053,-5.44,-
2911,麗嬰房,578943,682382,584689,-15.15,-0.98,4447431,4646960,-4.29,-
2912,統一超,16657443,16678225,16307172,-0.12,2.14,97923480,93511979,4.71,-
2913,農林,142705,129450,161306,10.23,-11.53,750036,860055,-12.79,-
2915,潤泰全,1057022,516289,956142,104.73,10.55,4653916,4786349,-2.76,-
8443,阿瘦,221321,293917,209534,-24.69,5.62,1671664,1748464,-4.39,-
合計,合計,35735085,38332247,38334119,-6.77,-6.77,244354169,227570960,7.37,
